0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
3.2282572971879313,-3.8957540893736824,0.43928916478232793,-3.119139927421887,-0.12429651623437908,3.2962035786146116,-1.3065697147046433,0.09213403276237193,-0.26396165711180797,1.0721493016437866,-0.6743913348854184,1.1975798474393595,0.31737941594240127,-0.8503094217570923,-0.2663255096773426,-0.13392360023015507,-0.5402669114287197,-0.5064807450021015,0.5958887572757969,0.03823041157271604,0.8279506753000025,0.08736708134799502,0.20553857499583145,0.22565093823325874,-0.5447023564244674,0.18959101375786044
5.784951201616561,0.14129670633642757,1.504759993424848,-2.898647716024414,0.5878365321014039,3.875051595492157,-1.3056559692861762,0.9486998361219582,-0.6165337683707661,0.7317090753170834,-1.0229147207642872,1.5736778304439183,-0.0804196396026016,-0.32324876972037836,-1.1114755752864283,-0.2974866066275726,-0.3169198749050505,-0.6099415669284866,-0.2820160579945769,0.12203458516126103,0.4230616948163906,0.3375134386153689,-0.3631461956918202,0.0816864375097956,-0.28269941940534876,0.17263599985430114
3.1848738485186963,-0.43170645010830355,1.5228616954803007,-3.354339447665626,1.0635711627061952,2.5145519787970847,-1.2483015969698086,0.38509841158458163,-0.781939701717102,0.9038723383850129,-0.6076593130486797,0.9790860686485638,0.7815701502056419,-0.37317165377989986,-0.1184633553761975,-0.3253444290651431,0.5494071701930167,-0.8079532193678104,-0.443648104036059,-0.09795314653938308,0.49533338519563425,0.20344933556951755,-0.39700669062888755,-0.11120488213491517,-0.84738933541021,0.38225255014980386
3.4687419935261365,0.12352516247078883,2.06535990973352,-2.9008885279560155,1.2242829351784938,2.4598112111962704,-1.3710418338271282,0.5233428013447241,-1.093648093006052,1.2931939401661092,-0.5947579695328277,1.6696011783607638,0.24638263795439122,0.12943579962676602,-1.0772190987024621,-0.24689951495838536,0.5001082942922833,-0.7613880722799307,-0.34719774977753787,-0.07191026265409364,0.19173864796562168,0.15502424913711504,-0.15688971251079814,-0.28090068401908785,-0.5093314834451298,0.13858649993330777
4.231784339495218,1.1794244945965116,1.144900863858665,-3.3713713618544245,1.6495876042196065,2.155621892033537,-1.018548787536036,1.3355538401531193,-1.745297027366262,1.7519150448773437,-0.4432131474174993,1.3523709678755034,0.3500471978274202,0.06553044346535478,-0.6143814728861328,-0.23035137344993484,0.43857445533303074,-0.5565381098558058,-0.5422709105013291,-0.08242191085028026,0.8517499228027444,-0.15569962928116896,-0.47692305829171133,-0.048684662835555205,-0.5927055866177184,0.2750881764349297
4.33071015303749,1.9176301470736723,1.3311401482979406,-3.128413567852183,1.8851231133367303,2.286829619582962,-0.9387649840822798,0.3896836042275126,-1.5976918299909546,1.5662971211283108,-0.6457262771425701,0.5760167034664443,0.7931163325774963,-0.41003378132134927,-0.10133377449472819,-0.43085668010781814,0.5722517012653133,-0.204944220126087,-0.46224673151102424,0.2511261125361943,0.526192358776752,-0.07005275889357865,-0.570554604745137,-0.34077102228918965,-0.7495960436519244,0.2746441142907148
4.7930802096995215,0.26641196096448566,1.1448746581885034,-1.5475264516520781,1.4988170209470757,3.894594195795694,-1.3895551317606094,-0.19596234895687864,-0.7006820933016462,0.7670583730644006,-0.6514461329017588,1.1531251705067407,0.034905378191746494,-0.7050222784856134,-1.089124184798267,-0.8167013712790911,0.028044622975644227,-0.34703116971938097,-0.366979735345311,-0.484647330023381,0.31251059162577166,-0.08909431024545539,0.14270891328840649,-0.06037351179652895,-0.5087183616477218,0.41282099698269437
3.719309330613012,-1.2755238710449004,0.3975200590175429,-1.0874346662004366,1.715499857838235,4.361590100008934,-2.0910667994794125,-0.2909085948764511,-0.6476294083685463,1.6882957940519145,-0.4360084276236043,1.2497206834591952,-0.1441136379492513,-0.9798683240923343,-0.4686314389435551,-0.49084136811460927,0.04526556059038699,-0.09265600326933346,-0.019851896513937435,-0.7526246850739499,0.622956731332778,-0.05051995411733462,0.10133890997600878,0.0897643925026211,-1.0176891257491314,0.43685074443412886
3.9163018254369053,-2.387624269651083,2.820822297106148,-2.683619714857716,0.11110987764518668,2.8491798325146256,-1.6448318539365763,0.9261132782643092,0.28772563385711847,-0.3253232565205492,-1.2224218694314062,1.8434127358508952,0.35875564233200946,-0.48389630656019195,-1.0831325768941835,-0.9136518421852902,-0.35123738463817417,-1.4241978654395706,-1.2524243115235,0.040820637809922164,0.6255884875877865,0.37527289216447823,-0.24755969323414853,0.025764504124506687,-0.03502335501794182,0.07268724513265275
1.8050029403653627,1.8166890512891487,-0.9072848062548882,1.1583369404381418,0.5502691355675529,0.03657600942107116,-1.7468172630793863,0.19691008761783474,0.2945845770413426,-0.15890019754821164,0.24889771856746293,1.8540975866038167,0.6375691119372102,0.2889655188223456,-0.20048600231078462,0.16455295900917294,-0.28341678309663976,-0.2944103415638132,-1.109639021584139,0.03737132842198431,-0.23950007271758128,1.0327685688616823,-0.40096961204860704,-0.523439424754993,0.13055928254783428,0.10846221255139259
