,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,label
0,-1.6685532686010196,-1.2972568078484723,0.971568195196136,0.4755625347917854,0.7615053182969281,0.1508215559840992,-0.050301062357165,0.658132852579659,0.4103316376448361,-1.445035538727799,1.8878571275407607,0.4590217292185301,-1.4240744623506405,1.5753167230190042,0.2821494238090369,1.379717434654715,1.29353511240216,1.3105513033706109,1.0735575856510795,0.0410275872658044,1.4205208801564846,-0.8613126142735302,-0.3491895589916275,-0.5835574611979781,-1.5929978398974445,-0.7522931877897446,-1.046811816435833,-1.5848636846967978,-0.7097813855598782,-0.2362962153036518,0.5171918452252788,2.258105840049934,2.1532277031880462,2.0696507911118447,1.4668142199286522,1.124491609939596,1.1228895122854168,0.6732389805030367,1.041176891323769,f
1,0.3759622896634833,-0.7379543504302086,-0.4772993482337428,1.7960886806831071,-0.8802772978778224,1.412750832924177,-1.4455701213038537,1.1030394975758036,-0.5639300585706035,-1.1537009866870296,1.205331845965268,-0.046620457157749,-1.2905073193690415,0.7226842188084955,0.945829751966888,0.2007378765184901,2.267287437469499,0.0946050016983764,1.5984088444248006,-0.9224391840149808,1.751721025671815,-1.2545403312894765,-0.7929632519191185,-0.0531247274836571,-2.364099735226848,-0.044673483111066,-1.4619020820984423,-0.856428247611577,-0.8156963388473513,0.2663112695418405,0.5970574278366174,2.200926862715289,2.615330780235765,2.393242199212925,2.4625500739060024,1.3938806908924644,1.832941217402104,-0.5836291825752234,1.0483221853713427,f
2,-0.5045199936176195,-0.738340885528561,-0.1421854782586843,1.384818132909473,-0.1172154211062594,0.6961924081979339,-1.107990672209395,1.1479369201164902,-0.1854960363698608,-0.1962926360860984,1.554069333731108,-0.1154845631572969,-1.091928171904401,1.1729013170952696,1.2548252453871616,0.3152467990874863,2.329036671528476,0.7557372572687825,1.1185991506817592,0.0943357733271258,1.8445536452461744,-0.6316122445147881,-0.5520384281794872,-0.0772911462789227,-1.65574886628457,-0.3535504909523534,-0.8947605798477337,-0.3819197767119698,-0.2497637549039102,0.572047909723527,0.831532391398567,1.5529365277005591,1.073207086782115,1.0105496622632333,1.3483729199276069,1.0366597245024751,1.6409449681142465,-0.4002774159569476,0.5469603475392254,f
3,0.3686558591841206,-0.5502250783898127,-0.4147200476866718,1.556328125830733,-0.1684731180928076,1.2359438248285206,-1.1948582006154076,1.0530958870705998,-0.0865773960239764,-0.5037982501057373,1.1899341266942636,0.0598095665420427,-1.4468801498827426,1.0903938897639704,1.52666341881206,0.2501081532193815,1.9588565792754284,0.6772371510222489,1.821101097501004,-0.5579528553764573,2.1617071352622053,-0.6034014531048224,-0.7945212992713092,-0.2221437673361792,-1.9059902029607507,-0.040355043162078,-0.8670226741547019,-0.279803200806994,-0.2393305998922509,0.3890199388218468,0.1123349852506971,1.276182820491541,0.9872783643354872,1.000080357633929,1.6093243874906662,0.8309289822865404,1.7122917061035328,-0.5396908447283765,0.843584887693114,f
4,0.1173166013217101,0.082294048625233,-0.7995026356003464,1.7695316991261714,-0.63637184546485,1.0520150076110644,-1.5759180365204697,1.049942990653799,-0.2660609693182506,-0.4574936947233179,0.6386600893441752,0.0561695492171048,-1.5335401315939312,0.8351806873153086,1.2290816398317168,-0.1913172156781319,2.431460161346227,0.1425463541504982,1.989770541552363,-0.8855987603686691,2.037985332416812,-0.7374253830737849,-0.9229467772241098,-0.1201268874972819,-2.3918950391941145,-0.0106028530449279,-1.1350655198728572,-0.046286983331269,0.2575860989350487,1.3516057675418574,1.2568816354027237,1.811190562390222,1.0827273022978878,0.6941542674583482,1.5428006398907008,0.7269709360852575,1.976922538540797,-0.2914564213051491,0.8034402106873632,f
5,0.3032765839615071,-0.3261683167491656,-0.9250670544055264,1.8480162855294164,-1.0293698740741857,1.3513218540385057,-2.0347694802691287,1.4735078229667589,-0.7147847448809028,-0.4315706050346887,1.0488405423784593,-0.9394411171690136,-1.1262032987268786,0.6281409622078641,1.4262497009707833,-0.3458322854882599,2.323770188756486,0.021692478237386,1.5794264910574098,-0.4458539794872754,1.5631645893993562,-0.8069051427759122,-0.8159688340502326,-0.3251319835125384,-1.9412691240418976,-0.0594947220912438,-1.235591278135497,0.0612690834927426,0.1261313227854741,1.6054224491672555,1.2720040198565583,1.7280503336525712,0.8356214046789936,0.3239459169491968,1.2983255824197626,0.7944944645615301,2.112000685429599,-0.1802728280190989,0.7401525823064035,f
6,0.4077539735744107,-0.6735704220256661,-0.6225355938068028,1.8306424660636136,-0.9446686478860096,1.1873120998493454,-1.8945952349558908,0.5950871318679261,-0.3237839584576731,-1.688697724069444,1.2953706819545152,-1.2471614205209267,-1.5435662542204878,0.5733226673666927,0.7778967136985278,0.126227501108633,2.056504146273993,0.5017108436630227,0.6404100261800778,-0.5069910028146474,1.4779255362472787,-1.0193175870981894,-1.151747788765194,-0.3751817317514849,-1.9066124370675104,-0.0192350032201961,-0.7078216339444229,-0.4865253891437142,-0.2025167389452375,-0.0271559290197864,0.1051580790054826,1.617085344570098,1.7111448374133942,1.9476715530180757,2.1577451248097987,1.1357677811656286,1.4763734431433464,-0.0265866800930209,1.1346111313981646,f
7,-0.7025556913127734,-1.2957075785439989,0.0818324154793161,1.718536225339743,-0.3558038863909348,0.4154995949755298,-1.6692896966745892,-0.0648242759858227,-0.1688653383137881,-2.6674248537067258,1.4050440669387472,-0.9167436470858682,-2.1282445062387394,1.3173951308668554,0.1724743831369527,0.3785716907909746,1.963127868700544,0.776646514599106,0.4011305820208807,-0.2768673077986438,1.4260412970006169,-1.4173157167971868,-1.064079141689149,-0.3857852860599386,-1.540574397306418,-0.058467530779281,-0.4378930645664881,-0.5302396963270005,-0.0890077977484774,-0.1233003962794109,0.0827720738563472,1.3835030475785208,1.3525167402243663,1.647334730174361,1.5953148782553173,1.3462706599260592,1.5350176046264747,0.426386949902696,1.2283783383344784,f
8,-0.9228074861741808,-0.6470192657456872,-0.1735367641833969,0.8282284059527731,0.1305131667309487,0.742710441577579,-0.248936801163095,1.2436824271432645,0.2385366067089052,0.172620889497586,1.2922830405311203,-0.0401489732751305,-1.1380745566200965,1.3347478654424745,0.9864769452376324,0.6580125500535355,2.3555915797932445,1.0906130499475124,1.6807194667016696,0.0276021815012628,1.9262672616907328,-0.4876087313138214,-0.4580256233048322,0.0284083393679746,-1.6423451047983015,-0.2052205835004782,-1.14236653561023,-1.1651491142415116,-1.408673756821139,-1.2360128321697668,-0.4729143754863881,1.2464938328128643,2.045859680829864,2.717502982742426,2.8210691978760067,1.7323178609468015,1.3421852117303577,-0.778483241849264,0.5914542008195471,f
9,0.5021045024725467,0.5117355257297912,-0.1116691149846685,0.5220295599151892,-0.4540908363379182,-0.3061715595004797,-0.7763355507140491,0.8527128394901328,-0.5379048803293018,0.1678161396377406,0.0234437953932025,-0.0701264390493596,-0.8044940889135542,0.3933822998766715,-0.0417005911699761,-1.1731477833899957,0.4299100453949837,-1.1799443283336184,-0.3703106558397214,-1.562508970840308,-0.7417878643932793,-1.3813162508843426,-0.9332951575289328,-0.7151534522336244,-0.4016780499520809,0.8658396319931357,0.5727770085395023,1.2608740951751662,-0.271024228867816,0.154027497974044,-0.5410586060228281,-0.3280639670918124,0.0333250459697359,0.5313511761321043,1.313182959260507,0.4201863675430078,0.5387832221670859,-1.1003595667255062,-0.0027162005177312,m
