0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
-341.46326,45.094337,-36.68592,37.113518,-19.71593,6.276146,-9.305375,3.8127916,1.7525458,6.3680024,-1.7658228,2.9804907,6.6151376,-1.2625153,3.02134,-4.505478,7.3031583,-7.6066895,3.5855222,-0.9549606,-2.2666183,2.0486906,0.049609534,9.281157,3.7730787,12.838252,5.1204195,6.313374,4.800893,2.8569157,4.4237504,4.7923756,4.551814,-0.79362684,0.8733925,-3.3067367,1.9814428,-0.6852213,-1.4578575
-336.03726,44.802586,-51.58667,54.23197,-30.968277,7.5098796,-17.831604,8.81432,-2.514029,4.525201,-0.73344415,1.674136,6.6074386,-4.512088,4.9212136,-7.286983,7.5082774,-10.123672,3.8630013,-2.278356,-2.1477706,2.5304048,-0.2719082,10.062287,2.3736799,13.683553,4.0575566,9.038475,7.068878,7.194419,6.8920693,5.630389,5.509643,-1.1335365,1.67212,-3.9599166,1.7669743,-2.062165,-0.12844886
-330.01843,56.432896,-52.44002,42.43035,-27.564238,7.059532,-14.427424,6.743147,-0.0039709783,6.433969,-2.2232404,1.6749429,6.8936977,-3.5116198,4.2223115,-7.0564713,8.273386,-8.657694,2.8408587,-2.3429558,-2.7480147,3.0127773,-0.49998057,10.146887,3.6036494,12.799802,5.1500983,7.577794,5.8129063,6.957214,6.6783957,5.335162,5.5605884,-0.3820139,2.1741238,-3.253586,2.1372297,-0.8805812,-0.7224045
-379.61102,48.545815,-47.033463,41.860527,-22.772858,6.8639936,-10.997542,7.828012,-0.04759609,5.2697597,-1.50545,0.92219496,6.8866267,-2.8062918,4.1423335,-4.8116794,7.6447783,-6.530914,2.2186813,-1.1678499,-1.7304112,1.3416632,0.16163994,7.8764234,1.9489133,10.991695,4.705023,8.417539,7.1928186,8.072192,7.2463775,5.4632854,5.02031,0.35669768,2.443112,-2.6162472,1.6334499,-1.0469545,-0.2752313
-346.8319,50.13341,-54.140034,42.544525,-28.823053,4.343976,-17.392317,5.5244207,-0.33519793,4.911421,-2.1936316,0.84091073,7.296361,-4.826077,3.1549706,-5.51422,6.737904,-8.618178,3.3527563,-1.1054044,-0.87684864,4.2028317,0.3237607,7.683647,0.8942568,10.699028,3.8109722,9.280215,7.7882996,6.28187,5.049853,3.079682,4.498333,0.49970952,3.0165298,-3.0019891,0.7699775,-1.5813345,-0.19487798
-351.53622,47.7755,-50.42001,41.64474,-29.053375,4.2954736,-13.89478,3.8698473,-0.6493465,4.989285,-2.5542204,0.8009307,6.4659405,-3.2307096,3.0676773,-5.8182063,6.773219,-8.74876,3.1776237,-0.79105455,-0.13379605,4.5680428,0.64570445,8.283237,1.5362335,11.151798,4.7758236,9.667444,7.9290624,6.0204964,4.9704514,3.2129397,3.8513396,-0.9513503,1.3611128,-3.47525,0.9240653,-1.8165455,-0.6460553
-422.61694,46.433647,-45.398777,41.406193,-25.589928,9.314198,-11.791174,6.888322,2.2581909,6.7158613,-0.59207386,2.194886,7.9220376,-2.2032995,4.038941,-4.8655,7.2818437,-7.7244906,3.3957415,-1.0801449,-2.172332,1.5888369,-1.2212684,6.47019,0.33322567,10.215194,3.6505873,8.753605,7.6110635,6.4703407,5.897791,3.4904652,4.053584,0.05056706,2.3301182,-2.4134047,1.99092,-0.680152,0.0046293093
-313.4361,51.681366,-26.456512,42.063637,-25.129587,1.4418612,-10.491512,1.7047446,1.7404597,1.5064636,-0.19229873,0.26983064,6.834299,-2.1007082,0.017919587,-4.078743,2.2205822,-6.123798,0.23469558,-1.9490935,-2.681278,2.4400313,2.791,6.613391,5.920817,10.161054,4.768676,8.973906,4.2327423,4.706696,4.010781,0.57505935,4.2149467,1.8971149,2.705212,0.5681362,3.1255927,1.5727458,3.0559635
-361.0441,55.118042,-19.729261,41.303524,-20.975317,5.4352326,-6.303126,2.826442,2.885741,1.4525977,0.8032652,0.07823463,7.2467785,-1.4267676,1.1803885,-1.4084861,1.8137189,-3.9114816,1.3669463,-0.3117629,-0.88017917,3.8972406,4.038538,5.0816107,4.814223,8.193827,2.993343,5.5604672,0.8635988,2.2863538,3.1754963,0.44621897,2.7625015,1.1112189,1.4382912,0.7227807,3.5764263,1.5951818,2.751386
-343.96533,56.747997,-31.011932,40.014084,-24.164385,5.383054,-6.0578213,2.7836761,4.3822575,2.4787648,1.4473516,-0.18168484,6.9244647,-1.6659955,0.59991634,-2.346625,1.030527,-3.987616,2.3358955,0.9041606,2.1898346,7.6010447,6.364348,6.944023,5.3692646,7.511421,1.8925436,5.1872225,1.0711017,2.0247009,1.7393537,-0.84273815,2.6020672,1.3673064,2.0694208,0.88053876,4.0257363,3.3196106,4.3329744
-328.36603,67.5597,-35.87415,44.762188,-26.035912,4.378801,-6.3632116,1.6122152,3.4404864,3.1425421,-1.8554631,-1.3157544,8.101772,-2.1578958,-0.21975873,-3.8926604,2.888321,-4.299869,2.03874,1.8062214,0.5512972,4.3741426,2.9875047,3.3872426,2.7684634,7.6940584,3.64762,8.413225,3.9553983,4.5415263,3.6524835,1.9219451,4.4204054,1.7634891,3.1542704,1.0219579,3.4138966,1.2971194,3.157848
-365.80884,57.125286,-20.21032,35.698887,-19.517328,2.3878417,-4.4750066,-0.79073626,2.293279,1.784419,-0.79111826,-0.53954655,6.1638293,-0.6865928,-0.027629878,-2.2361884,2.3790576,-2.9607062,1.0463884,1.4818788,0.028911263,2.9964843,3.3961482,4.08048,4.1896615,7.206259,3.031864,6.361985,3.6812224,4.5314474,4.793913,2.2711425,3.5895302,1.9972813,3.0380747,1.7997397,3.3551939,1.7722732,2.4661865
-400.82617,51.336895,-16.895601,31.203524,-20.631115,7.282757,-4.3044925,2.3149114,3.2431524,2.0666993,-0.33398774,-1.2112498,6.9651747,-0.95137566,2.00233,-0.7967374,3.1639369,-1.4349582,1.2937316,1.2598836,-0.17351295,3.3612945,4.2315893,5.6291785,4.6937428,7.763663,3.8801394,5.396235,2.302321,3.456103,3.8998978,1.7656515,3.8282044,1.8616638,2.121239,1.1094478,2.61993,1.0714426,2.0997107
-416.02432,73.778275,-18.978638,44.38553,4.730284,1.4462733,-2.5094578,-0.8997635,-6.6009974,4.465709,-1.6945202,-0.49509043,6.595927,-1.1282952,7.0540285,3.4106326,5.9268823,0.4155623,4.958653,-0.3358113,-2.938183,3.7818954,-3.9874618,-0.08435463,0.6679508,-1.1735082,-1.2405224,0.7478894,-0.19790842,0.7177369,0.14350666,-0.2318859,1.5024271,0.75364405,0.8927682,-0.14084381,0.6070911,-0.09476954,1.0366821
-289.0393,99.32341,-43.939476,63.57944,-9.596183,12.673213,-13.874039,3.9518619,-12.125173,5.3768673,-3.444043,-3.3038344,10.414441,-5.155436,10.528614,-0.6076013,9.53456,-1.7800267,7.0067225,-1.3526242,-2.8352597,4.988135,-6.2813663,1.5280359,-0.99918044,1.1275246,-2.981769,2.104783,-1.6827759,1.0625418,0.100188434,-1.1132257,2.2282271,0.062796965,1.7945061,-1.4384075,1.3029786,-2.013663,1.8267004
-355.2751,89.980934,-37.91447,55.810688,-8.470179,15.40567,-10.3128,6.4684744,-10.325227,6.7299185,-0.66357416,-0.89752364,9.693625,-5.224984,12.003987,0.21428604,9.96779,-1.3201855,6.7299085,0.32942393,-2.6445243,5.59428,-4.263415,2.2148628,-0.7979233,2.2667897,-1.6777622,2.3571053,-0.5209113,1.6939051,0.7031382,-0.5839482,2.3168883,-0.4187323,1.9194906,-1.1244569,1.5599842,-1.6451155,1.6008162
-274.66763,88.0157,-31.893915,54.40771,-3.734649,10.543146,-8.73675,2.4986715,-11.244409,3.8490891,-3.661406,-1.4945971,8.445944,-5.1744227,9.989034,0.34992072,8.433399,-0.297048,5.804602,0.22812411,-2.944848,3.740454,-4.1138334,1.3720561,-0.7956793,1.3660398,-1.9714358,1.7255679,0.17433263,1.3033243,0.53199273,0.5939473,2.212947,0.102834955,1.253374,-1.3570582,1.4680586,-1.5652564,1.452341
-270.40164,112.54096,-51.938534,60.83915,-11.752736,12.770915,-14.018334,0.25598168,-15.43408,6.36105,-3.6622338,-2.4604576,8.992156,-5.6977887,10.680648,-1.9764625,10.568279,-4.9910064,6.1693153,-2.561673,-5.254645,4.9448996,-6.5934806,1.1386594,-1.9665252,1.9333311,-3.6146693,2.797864,-0.9779444,0.82988715,0.9134683,-0.9954553,2.0585983,-0.8616963,1.8660538,-2.0565994,1.2890794,-1.9693111,1.5588222
-290.82877,110.88479,-49.693428,62.87933,-11.875083,12.67197,-11.785703,5.1081643,-15.295649,7.37324,-1.479299,-2.0029697,8.835271,-8.186332,10.550577,-1.2784518,10.310549,-3.852586,8.060876,-0.7894482,-4.13,5.4327435,-6.1700826,1.8808255,-2.375953,1.4104631,-3.2219732,2.3559763,-0.865225,0.7361244,-0.12402114,-0.29308912,2.4981709,-1.0570723,1.8850813,-1.9213594,2.6921546,-1.2783452,1.4419748
-280.7806,103.2632,-38.00733,61.490925,-7.5060077,5.9961457,-8.489885,2.0451367,-14.013676,4.8076534,-5.416852,-2.1681318,9.83865,-6.9321337,10.452761,0.7870681,7.529644,-2.3534894,5.9486103,-0.73533434,-3.980392,4.1442246,-5.155424,0.47646904,-1.666845,0.41091233,-2.590827,1.8005248,-1.3669562,0.9218431,0.06334244,-0.453646,1.8527731,-0.9763944,1.2025135,-1.7314795,1.0815887,-2.230789,0.88895154
-282.66287,87.40302,-38.34157,66.88784,-10.210534,14.743608,-12.790999,3.0742407,-12.983258,4.680957,-3.3941698,-3.5908575,9.163742,-5.6785936,11.18089,-0.3747757,8.921448,-1.9666986,6.543217,-1.3287584,-2.6742125,4.6715264,-5.294501,1.2581316,-1.9007711,1.1685774,-3.2810469,2.4317162,-1.4802333,0.5688576,0.41482353,-0.026692823,2.2711873,-0.63865656,1.8376577,-1.0583662,1.9437017,-1.9622707,1.4176786
-374.27795,82.80714,-29.447256,45.344376,-5.9965982,12.857744,-6.7676716,5.1815968,-6.5012984,5.5260415,2.4590635,-0.8659144,7.697975,-1.9461216,10.45907,1.1482135,8.535135,0.58638555,5.736778,1.4332641,-2.0417242,5.393444,-2.9646223,1.8417338,-0.143925,1.6407902,-0.28716555,1.858709,0.7308378,1.6296651,1.4158267,0.6703402,2.103198,0.30622518,1.6312366,-0.4909018,1.1791314,-1.7791243,1.1802443
-288.9122,61.164646,-40.879864,51.261528,-15.073233,12.483983,-19.488657,10.318074,6.4626455,-1.504295,1.1430925,2.0955565,6.9373565,2.5958548,5.3880606,-3.878837,5.6583004,-2.1876302,3.1192882,-5.162498,1.5347022,0.050885394,-2.000316,7.0153255,2.4944105,11.445118,8.488,11.609465,3.6305196,3.9817944,1.8257487,5.3665066,7.359586,4.352763,6.824234,0.2463938,2.4641082,-2.995535,2.082759
-279.1766,62.450836,-45.72927,50.076977,-21.111721,11.373129,-14.140065,8.044057,2.938707,0.33012295,1.7819986,3.2042122,3.131545,3.7162046,4.4225917,-6.9878035,6.6847787,-4.256626,2.7832294,-7.7351184,3.9172156,2.1939285,2.7139995,14.551771,4.795002,13.066153,4.500425,7.3718963,0.65218323,6.088607,6.205327,6.3774266,6.1245275,1.0392649,4.746675,-1.3670753,3.163451,-2.9411297,0.4177383
-263.1241,60.240574,-40.482395,53.628693,-13.8176775,7.8464255,-13.6989355,6.74644,5.479339,0.19751489,0.3091277,3.8837116,4.739361,4.525605,4.6070814,-6.0599494,5.863006,-3.1329002,2.2417414,-6.494199,2.3327909,1.5114882,1.1612748,11.143564,4.2495003,10.907528,6.4180784,8.83612,0.9106763,5.3679166,4.669118,6.062939,6.9826665,2.1122618,4.4791965,-1.8934035,2.092037,-2.8820026,0.5471934
-300.03732,66.52526,-40.710545,50.322514,-18.809673,10.950864,-15.955512,6.8604465,2.6433022,0.79736805,1.495896,2.6555054,5.486397,3.2983882,4.886411,-6.9376335,5.636168,-3.7100484,1.7537063,-6.35296,1.550715,-0.28629103,-0.98405164,9.386012,3.884251,13.231307,8.860197,11.788897,2.4630594,4.863925,3.4035645,6.3365917,8.955038,3.1980996,4.1549435,-2.7994509,2.7904685,-1.3135562,1.748209
-312.58972,61.419918,-43.43101,56.083996,-16.959251,11.272326,-15.373408,8.936677,2.2784197,0.40767762,-0.15725343,2.8873696,4.6930866,1.4647069,5.7304335,-5.983164,6.9382854,-4.026921,3.7896638,-5.811319,1.5945938,1.2632625,-2.598331,5.9568353,-1.67165,6.839613,4.2101965,10.376372,4.759659,10.004652,7.1634235,6.701089,7.302955,3.2601523,7.428298,0.8740658,4.772085,-1.8903843,1.4801977
-341.33786,55.996758,-35.96284,47.62312,-11.131057,5.438246,-13.179819,6.6100154,3.0281365,-1.6388916,-0.16260299,3.0773265,3.0194762,1.9433216,4.5795474,-4.690932,4.8973827,-2.581288,1.9934552,-6.2776647,1.8724897,0.98768514,-1.3283188,6.8951564,0.8559266,7.882713,5.0955353,11.152928,6.9293,10.84556,9.298893,6.6834607,6.348288,1.0643651,4.7333517,0.373479,2.9332361,-1.2540979,1.1678501
-298.05576,52.189453,-38.364807,49.2303,-13.83298,4.0416856,-8.837416,7.69026,2.1001298,0.5426883,-2.1529434,5.8429303,2.5742443,4.20818,5.299789,-7.843006,8.519862,-4.2518697,2.6665597,-5.8208184,1.6587253,0.40766844,-1.8625485,8.305743,0.26115087,10.511812,6.907849,11.281711,5.7435865,8.69769,7.662143,7.0390325,7.480034,2.032759,4.0412292,-2.0488672,2.4504488,-1.7061979,1.0483919
-266.61435,56.526367,-31.823147,45.992924,-24.083218,13.930892,-22.294727,7.189878,-3.1027675,-3.856512,-1.7317057,0.13444318,4.271727,-3.1290224,4.8290367,-7.5193415,4.1941957,-6.850021,1.0741799,-4.3042307,-0.21782582,-1.2758367,-1.4765096,5.5860524,-0.52480674,11.629704,3.0329792,10.142343,5.4351707,5.320608,4.238371,4.8660564,7.426784,3.9949803,7.4434133,-0.3468421,2.9931674,-1.2982962,3.3001356
-250.4444,62.724632,-36.342087,45.885757,-25.347095,13.828892,-21.560486,8.210622,-3.1271598,-3.1374533,-0.026925178,0.95515484,4.5555806,-4.469134,6.1164746,-8.238255,4.310424,-5.8046513,0.121822916,-3.0925975,-0.20761395,0.4705266,0.08469436,6.7516193,0.73667806,12.252266,3.9329593,10.35063,6.7372065,6.76748,6.385046,5.4429116,6.915969,2.00267,4.0003996,-1.9698735,2.9318697,-1.1747606,2.2856424
-262.93762,60.50593,-40.601982,56.143536,-30.328024,17.206663,-24.67135,8.240862,-5.5142717,-2.5220351,-2.8880746,-0.40744597,5.015836,-3.9917316,6.932257,-10.170507,5.358002,-8.871701,0.16357212,-5.8000717,-0.48281994,0.13374761,0.9644739,9.83691,1.8124317,15.987287,2.582016,9.881829,5.34457,5.7829037,6.2100577,6.2818265,8.351064,2.461356,5.7151623,-1.3275363,3.143632,-2.68686,1.5624559
